,duration,end_of_fade_in,key,loudness,mode,start_of_fade_out,tempo,time_signature,artist_name,title,e_billboard
26395,232.6722,0.0,0,-8.669,1,221.025,88.65,4,Wayne Toups,Free Me,0.0
26396,366.23628,6.502,10,-7.665,1,344.015,125.059,4,Metallspürhunde,Die letzte grosse Fahrt,0.0
26397,244.34893,0.0,0,-5.672,0,242.207,90.582,4,Mala Rodriguez,En Mi Ciudad Hace Caló,0.0
26398,175.25506,0.461,3,-5.689,0,169.697,125.054,4,Jasmine,Dammi,0.0
26399,271.98649,1.243,8,-27.622,1,238.933,111.813,4,Laurel & Hardy,"Hal Roach - MGM present Laurel & Hardy. Part 2. Recorded August 18_ 1932 in London. Includes a dance version of their theme song_ ""The Dance Of The Cuckoos""_ conducted by Van Phillips.",0.0
26400,349.20444,0.467,7,-21.561,0,344.781,208.027,4,Bobby Hutcherson_ George Cables_ Herbie Lewis_ Philly Joe Jones,I Mean You,0.0
26401,260.07465,0.0,6,-8.401,0,236.089,161.971,4,Duo Live,Drama,0.0
26402,278.49098,0.114,3,-9.042,1,269.45,112.812,7,Goldfrapp,Monster Love (Live Acoustic Version),0.0
26403,306.28526,0.367,2,-8.239,1,298.812,95.712,4,Jerry Cantrell,Gone (Album Version),0.0
26404,419.68281,7.129,11,-16.839,1,404.695,191.991,3,Max Corbacho,Night Caravan,0.0
26405,398.10567,4.435,11,-11.149,0,392.771,240.244,3,Gustavo Lamas,Equis,0.0
26406,180.11383,0.072,0,-11.994,1,165.895,113.398,4,Ben Vaughn,She Fell Out The Window,0.0
26407,217.73016,0.0,5,-7.734,0,212.968,104.615,3,Ben Granfelt Band,Cocaine,0.0
26408,274.59873,0.229,2,-6.166,1,274.599,167.834,4,Flotsam and Jetsam,Trash,0.0
26409,114.33751,0.0,4,-2.084,1,110.556,86.633,4,Squash Bowels,Sheep Dag,0.0
26410,524.59057,0.299,7,-7.265,1,516.139,125.984,4,Brian Sanhaji,Liftoff,0.0
26411,227.73506,0.195,0,-7.111,1,218.929,129.997,4,Laith Al-Deen,Es tut mir leid,0.0
26412,343.24853,0.154,0,-7.47,0,336.997,125.985,4,Kiko Navarro,Shining (Latin Jazz Reprise),0.0
26413,179.61751,3.75,0,-16.098,0,169.633,84.377,4,Fredi,Puhu hiljaa rakkaudesta,0.0
26414,238.23628,3.117,6,-8.294,1,225.605,166.569,3,Auburn Lull,Arc of an Outsider,0.0
26415,237.19138,0.09,9,-4.603,1,230.47,110.042,4,Juniper,Vexed,0.0
26416,170.68363,0.0,0,-4.619,1,170.684,142.036,4,Tall Paul,Rock Da House,0.0
26417,239.15057,0.0,0,-7.485,1,232.966,90.003,4,Assassin,Real G'z,0.0
26418,286.85016,0.253,7,-5.438,1,277.246,105.5,4,6CycleMind,Biglaan,0.0
26419,214.62159,0.316,11,-9.124,0,206.472,116.605,4,Dannii Minogue,Party Jam (Original Album Version),0.0
26420,324.44036,0.421,2,-5.419,1,318.427,84.013,1,Heavy-Current,Dbn,0.0
26421,201.35138,0.0,11,-14.398,1,194.363,107.826,4,Icecream Hands,Can Anyone Be Hypnotised?,0.0
26422,126.74567,0.0,5,-11.213,1,120.25,128.368,4,Headliners,Comin' Down With Love,0.0
26423,239.35955,0.0,0,-6.373,1,222.285,153.944,4,Garnett Silk (feat. Tony Rebel),A Man Is Just A Man (remix),0.0
26424,352.36526,0.0,6,-5.389,0,325.631,125.07,4,Audion,Just Fucking,0.0
26425,220.78649,0.123,5,-8.893,1,209.45,207.016,4,Danny Elfman,Market Troubles,0.0
26426,258.35057,0.322,0,-4.52,1,244.547,105.092,4,Michael Fredo,Heartbreaker (Album Version),0.0
26427,130.01098,0.351,10,-11.126,1,121.742,114.878,4,Kermit Ruffins,Ma - He's Making Eyes At Me,0.0
26428,333.94893,0.0,1,-6.163,1,319.379,87.001,4,Logistics,Inhale,0.0
26429,111.882,0.531,5,-10.851,1,102.626,64.659,4,Bacio di Tosca,Lehn' Deine Wang',0.0
26430,279.2224,3.709,4,-11.952,1,267.668,75.177,1,Amici Forever,Ocean Heart (Oceano Cuore),0.0
26431,134.71302,0.0,2,-4.696,1,129.283,155.988,4,Damone,Carwash Romance,0.0
26432,284.39465,4.47,11,-10.37,0,272.37,87.736,5,Pretty Maids,Waitin' For The Time,0.0
26433,188.70812,0.584,7,-23.985,1,183.101,65.857,5,Jose Cepero,Ni Los Rayos De La Luna,0.0
26434,391.02649,1.257,7,-8.964,1,377.911,125.015,4,Ion,Ödet,0.0
26435,329.40363,0.0,10,-8.353,0,317.202,219.576,5,Loudy,Cry Of Joy,0.0
26436,257.69751,0.0,5,-10.728,1,246.892,105.786,4,For Against,Spirit Lake,0.0
26437,352.73098,0.534,2,-22.404,0,335.97,96.361,3,1 Mile North,Black Lines,0.0
26438,210.20689,0.2,1,-5.779,0,198.885,160.015,4,Lil' Romeo,What,0.0
26439,150.9873,0.324,9,-9.881,1,143.801,161.54,4,Ultraje A Rigor,Dizzy Miss Lizzy,0.0
26440,151.19628,0.125,2,-5.449,1,146.268,108.823,4,The Stains,Cuppa Tea (Demo) [The Hackney Bin Liner Sessions],0.0
26441,323.5522,0.163,9,-10.269,1,321.103,120.266,4,Kassav',Meddley,0.0
26442,245.62893,0.0,8,-7.368,1,245.629,155.185,5,Rogelio Martínez,Madre Mia,0.0
26443,339.27791,0.438,6,-6.149,1,333.125,122.586,4,Metro Area,Orange Alert (DFA Remix),0.0
26444,457.63873,0.253,11,-7.853,0,454.229,142.975,4,DJ Roland Kenzo,Your Night,0.0
26445,234.9971,3.233,2,-3.692,1,212.021,123.726,4,PRIMEsth,Pieces (Edit),0.0
26446,87.17016,0.0,8,-14.059,1,78.124,145.606,1,Mademoiselle K.,VT² = T (Live Paris 2009),0.0
26447,213.05424,0.079,8,-10.576,0,203.651,87.201,4,Galwad Y Mynydd,Galwad Y Mynydd,0.0
26448,302.41914,0.101,2,-6.238,1,293.854,142.039,3,Sargasso Trio,Wide Sargasso Trio,0.0
26449,208.48281,0.154,6,-5.466,0,200.841,141.986,4,Capital Inicial,18,0.0
26450,268.01587,0.467,2,-5.134,1,251.704,120.094,4,Jonas Brothers,Can't Have You,0.0
26451,287.26812,0.514,9,-6.469,1,281.577,130.053,4,Los Hermanos Rosario,Me Voy Pal Pueblo,0.0
26452,155.37587,0.0,5,-19.633,0,151.127,92.314,4,Elaine Stritch_ Don Ameche_ Gene Varrone_ Rufus Smith,The Pussy Foot,0.0
26453,270.94159,0.0,6,-4.574,0,270.942,119.814,4,MISERY INDEX,Theocracy,0.0
26454,272.14322,0.09,1,-8.275,1,268.446,191.971,4,Svinkels,Le Twist,0.0
26455,248.76363,0.0,2,-5.9,1,232.368,154.066,4,Tiken Jah Fakoly,Le Balayeur,0.0
26456,468.47955,0.0,8,-1.776,1,465.293,85.256,4,Shy FX,Bambaata,0.0
26457,148.50567,0.0,8,-4.434,1,139.929,163.996,4,Spark Is A Diamond,Push It,0.0
26458,219.32363,0.0,10,-6.058,0,207.093,121.95,4,Los Concorde,Oso Polar,0.0
26459,147.93098,0.572,9,-8.328,1,145.293,170.315,4,Dixie Chicks,Some Days You Gotta Dance,65.0
26460,243.30404,0.386,2,-11.375,1,231.34,149.336,1,The Verve,Slide Away,0.0
26461,350.56281,0.444,0,-6.385,1,345.13,125.02,4,Stereo Mutants,I Wanna Go,0.0
26462,195.082,1.217,11,-15.192,0,179.705,92.1,4,Les Savy Fav,Intro,0.0
26463,335.09832,5.875,1,-7.802,0,328.33,86.983,4,Union Of Knives,We Can't Go Wrong,0.0
26464,223.65995,0.0,5,-7.436,1,219.028,86.972,4,Plies,I Am The Club (Amended Album Version),0.0
26465,241.60608,0.0,1,-16.396,1,230.992,69.153,4,Laura Izibor,Mmm...[Live From Crawdaddy_  Dublin],0.0
26466,222.82404,0.0,6,-9.043,0,222.824,178.994,4,Y&T,Hurricane,0.0
26467,240.56118,0.166,7,-6.239,1,228.873,153.13,1,The Jane Shermans,Young & Hungry,0.0
26468,590.91546,0.125,7,-11.162,1,568.68,158.064,3,JayMay,You'd Rather Run,0.0
26469,472.13669,5.631,10,-12.618,1,458.728,121.085,7,City of Prague Philharmonic / Prague Philharmonic Choir / Fitzpatrick,X2: X-Men United Suite,0.0
26470,392.56771,1.025,0,-8.83,1,387.216,135.367,4,Test Dept,Tabla Rasa (The Tablet Mix),0.0
26471,186.01751,0.119,2,-13.108,1,179.572,174.737,1,Bronco,La Florecita,0.0
26472,221.49179,1.059,0,-5.599,1,210.146,147.023,4,You Say Party! We Say Die!,Monster,0.0
26473,220.52526,2.856,8,-10.34,1,212.376,88.107,3,Heino,Stella Regina,0.0
26474,241.47546,0.165,8,-3.74,1,239.171,163.895,4,Billie Piper,Run That By Me,0.0
26475,182.15138,0.101,1,-7.471,1,160.665,89.753,4,Pop Levi,Fountain Of Lies,0.0
26476,141.76608,0.0,4,-3.513,0,138.397,166.043,4,Moistboyz,Officer Please,0.0
26477,143.12444,0.0,1,-10.426,1,133.555,90.544,4,Phonte featuring Cesar Comanche,Like Dat,0.0
26478,309.21098,0.0,11,-9.474,0,299.874,79.344,1,Augie March,The Cold Acre,0.0
26479,378.48771,0.0,2,-7.703,1,373.923,130.037,4,Luca Zeta,Over The Clouds,0.0
26480,232.85506,0.218,7,-13.18,1,221.832,102.986,4,Loko,L'inconscient,0.0
26481,219.79383,0.206,8,-8.246,0,210.071,88.847,4,Hazard,VSAK JE SAM,0.0
26482,345.7824,2.067,2,-8.142,0,327.343,91.621,3,Chihiro Onitsuka,infection,0.0
26483,189.54404,0.131,1,-14.376,1,184.494,102.97,7,Michael Feinstein,Singing In The Rain (LP Version),0.0
26484,161.2273,0.0,7,-11.127,1,158.186,67.391,4,Webb Pierce,Drifting Texas Sand,0.0
26485,206.94159,0.242,0,-13.587,1,195.152,115.343,4,Camera Obscura,Pen And Notebook,0.0
26486,232.85506,0.247,9,-10.903,1,224.99,120.423,4,Jesus Jones,What Would You Know (Andy Kershaw Session),0.0
26487,160.62649,0.299,9,-2.9,1,156.561,161.926,4,Billy Talent,The Ex (Album Version),0.0
26488,168.85506,0.0,0,-5.52,1,168.855,159.799,4,Cold Cave,Of All The Summer Murders,0.0
26489,270.70649,0.253,5,-12.601,0,259.367,117.908,4,Floetry,Say Yes,97.0
26490,276.55791,0.978,1,-6.156,1,260.284,188.071,4,Mala Rodriguez,La Niña,0.0
26491,319.79057,0.229,2,-5.791,1,305.145,150.207,4,Third Eye Blind,God Of Wine (2006 Remastered LP Version),0.0
26492,200.9073,0.0,8,-4.511,1,195.651,117.907,4,Rezound,35 Week,0.0
26493,74.44853,0.0,1,-5.584,0,74.449,213.849,1,Neuraxis,Shatter The Wisdom,0.0
26494,427.10159,0.369,2,-9.369,1,409.484,179.395,4,Spinners,If You Wanna Do A Dance (All Night),0.0
26495,239.56853,0.334,5,-9.395,1,227.207,116.64,4,Granfaloon Bus,Petty,0.0
26496,148.58404,0.38,7,-8.772,1,145.456,144.891,1,Frankie Ford,Fine Thang!,0.0
26497,205.73995,0.0,2,-9.558,1,194.084,85.575,1,Vanity Fare,Sleep Won't Come,0.0
26498,258.42893,0.27,4,-9.654,1,258.429,133.958,4,Mr. Mister,Black/White,0.0
26499,124.3424,0.0,11,-8.479,1,118.12,142.695,4,Eddie Beram,Riot In Thunder Alley (Album Version),0.0
26500,168.75057,0.199,0,-7.944,1,152.706,111.216,4,Nina Simone,Chilly Winds Don't Blow,0.0
26501,204.5122,0.0,6,-11.126,0,196.151,87.198,4,Downchild,I Can't Stand It,0.0
26502,210.12853,0.334,2,-22.29,0,195.315,104.418,4,Esbjörn Svensson Trio,Subway,0.0
26503,402.80771,0.0,6,-5.182,0,399.029,144.031,4,Mubali,Narcolepsy,0.0
26504,203.12771,0.0,5,-10.77,0,203.128,150.527,4,Angela Dimitriou,Dose Mou Ta Asteria,0.0
26505,107.20608,0.165,2,-6.178,0,102.83,133.302,4,Union 13,Ronald's Fuckhouse,0.0
26506,254.48444,0.223,7,-5.011,1,248.668,131.957,4,Black Light Discipline,Out of This Place,0.0
26507,420.04853,0.0,11,-7.275,0,409.954,127.974,4,Frisco vs Ice MC,Think About The Way,0.0
26508,224.7571,0.508,5,-6.924,1,211.778,93.967,4,SWV,Right Here,14.0
26509,84.55791,0.507,7,-14.169,1,79.093,137.297,5,Padraig O'Keefe,Jig,0.0
26510,215.03955,0.386,8,-4.172,1,207.203,115.0,4,Fama,Me Voy,0.0
26511,321.54077,0.618,11,-12.928,0,294.237,119.835,4,The Fireman,Lovers In A Dream,0.0
26512,271.56853,0.403,9,-5.618,1,262.606,93.317,4,Un Rodo Cora,Aerial Vault,0.0
26513,485.66812,2.009,2,-19.721,1,430.864,102.304,4,Billy Cobham,Dawa,0.0
26514,246.04689,0.0,4,-5.24,1,238.875,130.9,4,Ra,High Sensitivity,0.0
26515,210.18077,0.0,2,-6.274,1,200.835,167.961,1,Les Trois Accords,Grand Champion,0.0
26516,235.2322,0.096,11,-7.923,0,233.204,115.015,4,Godflesh,Angel Domain,0.0
26517,277.28934,0.374,2,-20.65,1,254.328,95.92,4,Eden's Bridge,Little Heaven_ O  (Celtic Journeys Album Version),0.0
26518,304.56118,0.2,9,-23.109,1,291.997,88.668,1,Kate Wolf,Rising Of The Moon (LP Version),0.0
26519,193.56689,0.0,7,-7.685,1,185.713,137.845,4,Leroy Smart,Love everyone,0.0
26520,276.03546,3.071,2,-10.635,0,253.161,159.053,4,Alabama,The Borderline,0.0
26521,185.88689,0.211,5,-21.533,1,178.045,63.884,1,Mícheál Ó Súilleabháin,Fanny Power,0.0
26522,243.22567,0.998,4,-10.25,1,236.675,121.817,4,Brighter,Inside Out,0.0
26523,175.22893,0.217,7,-16.132,0,168.35,122.008,4,Barry Adamson,Un Petit Miracle,0.0
26524,181.02812,2.444,4,-9.562,1,171.932,126.137,4,Love Battery,Orange (Album),0.0
26525,168.85506,0.137,9,-8.423,1,165.256,106.198,4,Los Panchos,Flor de Azalea,0.0
26526,128.83546,3.204,7,-18.439,1,122.358,141.602,7,Red Nichols,It's Only a Paper Moon,0.0
26527,276.06159,0.0,9,-4.585,0,273.363,105.104,4,Lil Jon / The East Side Boyz / Nate Dogg / Snoop Dogg / Suga Free / Oobie,Bitches Aint Shit,0.0
26528,276.06159,4.522,7,-11.379,1,263.32,122.912,4,Sparks,"When Do I get to Sing ""My Way",0.0
26529,199.23546,0.177,7,-8.834,0,190.584,101.261,4,Magazin,Put putujem,0.0
26530,542.61506,5.997,4,-6.404,0,523.958,136.985,4,Moonforce & Mark Versluis feat. Sunstate,Forgotten Freedom,0.0
26531,238.65424,0.334,2,-9.895,1,231.201,94.363,4,Edith Márquez,Eso jamás,0.0
26532,296.30649,0.0,7,-6.369,1,289.64,155.062,4,Seelenkrank,Meine Liebe,0.0
26533,141.322,6.304,1,-8.922,1,135.651,181.473,4,Anaconda,Place Monge,0.0
26534,88.21506,0.328,9,-10.688,1,76.098,175.976,7,Black Attack,Black attack,0.0
26535,194.87302,0.0,7,-12.19,1,190.932,111.728,4,Russ Morgan,The Trail Of The Lonesome Pine,0.0
26536,177.44934,0.694,10,-22.77,0,166.922,95.77,3,Build An Ark,Love,0.0
26537,335.22893,0.0,4,-16.381,0,330.948,71.768,3,Test Dept,Movement IV_ The Cracked Facade,0.0
26538,113.50159,0.0,11,-6.511,0,109.093,199.612,1,Smoke Or Fire,The Hard Way,0.0
26539,175.98649,0.148,11,-8.215,0,170.092,131.954,5,Cows,3-Way Lisa,0.0
26540,189.80526,0.0,9,-10.938,1,181.557,112.194,3,Bain Mattox,What About Me?,0.0
26541,406.9873,0.0,6,-17.867,1,400.707,141.867,4,Durrty Goodz,Switching Songs II (The Good Ol' Days),0.0
26542,157.25669,0.0,5,-12.353,1,150.686,117.739,4,Eric Copeland,Narc,0.0
26543,166.97424,0.386,4,-5.14,1,154.726,143.808,4,Chavez,You Faded,0.0
26544,255.65995,3.982,11,-14.489,0,244.657,109.861,1,Popol Vuh,Shepherd's Dream - Der Traum des Schäfers,0.0
26545,189.02159,0.403,10,-20.789,1,180.994,91.999,1,Brute,Let's Get Down To Business,0.0
26546,176.43057,0.508,7,-13.696,1,171.491,100.341,4,Duke Ellington,Jazz-Pot-Pourri,0.0
26547,221.46567,1.019,9,-4.319,0,212.886,106.012,4,Natasha Bedingfield,How Do You Do,0.0
26548,124.00281,0.433,10,-7.897,0,118.422,87.608,4,The Isley Brothers,Nevermore,0.0
26549,162.69016,2.467,7,-14.977,0,146.146,133.329,4,Michael Kamen,Hes A Weapon,0.0
26550,296.41098,0.824,0,-14.156,0,275.638,126.079,5,Directions,Malta,0.0
26551,173.63546,0.16,0,-9.859,0,167.561,105.442,5,Thorbjørn Risager,You Better Pay Attention,0.0
26552,212.11383,0.339,0,-8.848,1,207.018,117.742,1,Michael Bloomfield,Death Cell Rounder Blues,0.0
26553,177.37098,0.0,3,-6.853,0,167.567,105.911,4,M.I.A.,Haven't You Heard,0.0
26554,103.6273,0.176,10,-7.119,1,96.746,112.492,4,Bertrand Burgalat,Dr Timsit Laser,0.0
26555,330.70975,0.583,11,-41.278,1,317.388,141.359,3,Huw Williams,Adeste Fidelis,0.0
26556,56.45016,0.444,2,-7.236,1,56.45,136.088,4,Righteous Jams,Invasion,0.0
26557,156.682,0.0,2,-15.142,0,151.766,173.864,7,Maqs,Intro,0.0
26558,99.082,0.833,0,-6.178,1,96.705,218.868,1,Bouncing Souls_ The,Pervert,0.0
26559,154.09587,0.2,10,-15.39,1,141.195,86.831,3,Delbert McClinton,Crying Over You,0.0
26560,76.40771,0.532,11,-4.259,0,70.821,155.388,4,People,Likelihood of BANG (Album Version),0.0
26561,363.41506,0.0,7,-12.801,1,331.494,126.968,4,Patrick Zigon,Mental Training,0.0
26562,154.95791,3.466,2,-11.062,1,150.28,108.08,3,Jean Segurel,Corrèze Mon Pays,0.0
26563,211.3824,2.699,3,-14.393,0,206.913,179.955,1,Christophe Goze,Costa Del Sol,0.0
26564,303.25506,0.085,6,-5.819,1,303.255,128.991,4,Space DJs,Pack Jack,0.0
26565,261.43302,0.0,0,-7.464,0,239.044,87.34,1,Celtus,Portrait,0.0
26566,168.85506,0.0,6,-8.722,1,163.062,140.828,1,The Weegs,Pink Elephant Walk,0.0
26567,132.91057,2.775,2,-15.67,1,132.911,100.905,4,Lefty Frizzell,(Honey_ Baby_ Hurry!) Bring Your Sweet Self Back To Me,0.0
26568,204.48608,0.0,4,-7.981,1,193.666,170.078,4,Mafalda Veiga,Pressinto,0.0
26569,302.57587,0.0,9,-5.547,1,278.854,132.062,4,The Rockingbirds,Time Drives The Truck,0.0
26570,419.57832,0.0,0,-5.068,1,415.747,145.065,4,Switch,Megasonics,0.0
26571,103.02649,0.0,6,-22.728,1,103.026,104.116,1,Biosphere,Mestigoth,0.0
26572,194.69016,0.38,4,-7.802,1,186.654,132.93,4,November,Cinderlla,0.0
26573,155.71546,0.241,9,-11.67,1,148.079,182.833,4,Ronnie Drew,The Zoological Gardens,0.0
26574,226.87302,0.0,11,-3.341,0,215.278,168.74,4,Sparks The Rescue,The Gravity,0.0
26575,215.30077,0.0,4,-2.08,1,211.307,91.563,4,Big & Rich,Blow My Mind (Album Version),0.0
26576,169.58649,0.325,8,-11.989,1,152.921,149.574,1,Natalie Cole,Joy To The World (LP Version),0.0
26577,310.85669,5.898,2,-15.803,0,299.021,110.027,3,Alexander V. Mogilco,Love theme - ocean dreaming,0.0
26578,105.32526,0.369,0,-6.343,1,102.226,200.205,3,Jo Privat,La Plus Bath Des Javas,0.0
26579,174.78485,0.392,2,-13.21,1,165.541,124.723,4,The Irish Rovers,Shamrock Shore,0.0
26580,24.52853,0.177,5,-16.173,1,24.529,209.46,1,I.N.T.,Drum Code,0.0
26581,408.0322,0.0,7,-6.61,1,398.675,131.958,4,Alex Gopher,Change (A Bigger Splash),0.0
26582,332.12036,0.0,2,-9.759,1,329.073,132.165,4,310,Truce For A Moment,0.0
26583,202.50077,0.218,9,-10.603,1,200.26,93.981,7,Dog Eat Dog,What Comes Around,0.0
26584,148.92363,0.345,6,-17.978,1,142.75,91.693,3,Johnny Crawford,In The Wee Small Hours (LP Version),0.0
26585,198.37342,0.0,11,-7.578,0,198.373,101.03,3,The Next Best Thing,What You Need,0.0
26586,326.00771,0.0,11,-6.794,1,320.192,0.0,3,AN:TI,Illusion dance,0.0
26587,355.73506,0.073,9,-13.074,0,341.635,106.995,4,Daniel Paul,What I Dont Know About What I Know?,0.0
26588,183.82322,0.45,9,-6.741,0,177.0,104.026,4,Hugo Strasser Und Sein Tanzorchester,Balu's Quick,0.0
26589,232.51546,0.131,11,-7.767,1,222.261,201.959,4,Third Day,Come On Back To Me,0.0
26590,219.45424,0.0,2,-4.303,1,212.074,68.228,3,Tha Dogg Pound featuring Foxy Brown,Got To Get It,0.0
26591,178.72934,1.042,9,-11.129,0,169.842,189.529,4,Lenny Dee,Cotton Walk,0.0
26592,378.95791,0.316,7,-5.8,1,369.139,130.018,4,Alex M,You Don't Fool Me,0.0
26593,204.12036,2.473,4,-3.364,0,196.151,171.91,4,World Inferno/Friendship Society_ The,So Long to the Circus,0.0
26594,256.62649,0.189,1,-6.939,1,253.452,145.995,4,The Kaze,Lock Down,0.0
26595,286.56281,3.808,0,-5.888,1,273.879,86.056,4,El Tío Calambres,Mi Oportunidad,0.0
26596,253.59628,0.287,5,-6.59,0,247.867,132.83,4,Miss Kittin & The Hacker,L'Homme dans l'Ombre,0.0
26597,204.43383,0.0,9,-16.486,1,194.2,109.857,4,La Portuaria,La Luna De Los Libros,0.0
26598,411.95057,0.133,0,-14.981,0,404.236,136.375,1,Ramsey Lewis Trio,Last Dance,0.0
26599,311.562,0.0,10,-5.865,0,309.29,130.002,4,Justin Timberlake,LoveStoned/I Think She Knows,0.0
26600,272.43057,0.125,9,-17.695,1,261.323,119.97,3,2002,Stardust,0.0
26601,173.68771,3.796,2,-8.739,1,173.688,162.085,1,Wax,Snappin' Away,0.0
26602,324.51873,0.0,1,-5.164,0,318.398,120.063,4,Violent work of art,Deranged,0.0
26603,156.36853,0.304,10,-12.547,0,149.182,98.367,3,Jean-Claude Pascal,J'en Deduis Que Je T'aime,0.0
26604,249.44281,0.235,0,-7.948,0,245.412,121.73,4,Bertrand Betsch,Temps Beau (Couleur Coquelicot),0.0
26605,176.14322,0.264,9,-14.663,1,171.218,131.038,1,Bill Monroe and His Bluegrass Boys,Nine Pound Hammer,0.0
26606,27.11465,0.0,11,-8.762,0,24.886,97.15,7,Piotta,Kurtis Blow,0.0
26607,136.35873,0.0,5,-7.208,1,130.514,119.458,4,The Champs,El Rancho Rock,0.0
26608,191.42485,0.171,7,-3.114,1,173.424,48.391,1,J-Live,We Are! (Main Album),0.0
26609,190.74567,0.132,5,-9.833,1,181.185,104.167,4,Andy Conrad?,Space Pop,0.0
26610,234.00444,0.344,5,-4.128,1,225.576,126.983,4,Mount Sims,How We Do,0.0
26611,253.83138,3.059,4,-6.943,0,238.359,70.528,5,Joyce Sims,All About Love,0.0
26612,393.24689,4.261,1,-8.713,1,385.387,142.01,4,DJ Trax,Thoughts In Widescreen,0.0
26613,359.60118,0.184,4,-4.621,0,349.071,120.857,4,Chris Connelly,Lipstick In Labyrinth Park,0.0
26614,425.42975,0.0,0,-7.006,1,419.73,136.974,4,Feel Feat. Tiff Lacey,Loved U 2 Much,0.0
26615,590.81098,0.0,7,-6.936,1,588.73,127.001,4,Aly-Us,Follow Me [Harry Choo Choo Romero & Jose Nunez Big Room Drama Mix] (Album),0.0
26616,196.51873,0.183,0,-10.193,1,185.887,98.669,3,Thelma Houston,If This Was The Last Song,0.0
26617,269.34812,0.327,7,-17.916,1,256.586,95.884,4,Bedhead,Roman Candle,0.0
26618,170.52689,2.107,9,-12.819,0,170.527,92.371,1,Moses Pelham,Geteiltes Leid,0.0
26619,205.24363,0.119,4,-13.584,1,193.852,109.997,4,Soft Hearted Scientists,Evil Eye,0.0
26620,115.98322,6.507,5,-16.423,0,103.509,127.496,1,Eugene Ormandy,Meadowland (Cavalry of the Steppes) from Symphony No.4,0.0
26621,220.60363,0.09,0,-7.213,0,217.281,120.197,4,Hugo Strasser Und Sein Tanzorchester,Taiga,0.0
26622,227.26485,0.096,9,-13.57,0,222.494,166.234,4,Neil Finn,Sweet Secret Peace,0.0
26623,114.83383,0.189,11,-11.741,1,109.227,84.246,1,Bill Haley And The Comets,Justine,0.0
26624,256.522,0.125,0,-5.5,1,249.278,91.486,4,Streetwize,California Love,0.0
26625,193.56689,0.403,11,-9.392,1,190.508,80.066,4,Annett Louisan,Die Wahrheit,0.0
26626,228.15302,0.0,2,-5.339,1,222.134,128.939,1,The Refreshments,Forever Yours,0.0
26627,231.26159,0.119,8,-5.389,1,218.784,89.341,3,Triinu Kivilaan,Is It Me,0.0
26628,279.35302,0.555,1,-3.432,1,270.425,135.071,4,Mutemath,Control (Album Version),0.0
26629,432.1171,0.241,7,-8.902,1,409.664,95.988,7,The Producers,Meaning,0.0
26630,479.63383,0.0,11,-5.812,0,475.672,124.995,4,Nadia Ali,Crash And Burn,0.0
26631,247.11791,0.189,6,-6.725,1,233.715,88.532,4,Gilby Clarke,Johanna's Chopper,0.0
26632,227.89179,0.276,4,-3.533,1,224.432,115.314,4,Ismo Alanko Säätiö,Rakkaus On Ruma Sana (2001 Digital Remaster),0.0
26633,187.48036,0.0,5,-7.576,1,175.862,183.863,4,Chatham County Line,Country Boy/City Boy,0.0
26634,618.13506,0.0,6,-7.527,1,602.715,121.773,4,Collective Soul,Crown (LP Version) & She Said (Hidden Bonus Track),0.0
26635,122.17424,0.197,0,-10.76,1,114.968,110.19,4,Gene Vincent,Bluejean Bop,0.0
26636,278.5171,0.328,9,-7.708,0,266.867,157.812,4,Lunasicc,Creepin' Wit My Mask On,0.0
26637,184.97261,0.0,8,-4.174,0,181.772,108.97,4,Merche,Ya Te Encontre,0.0
26638,179.53914,0.165,2,-8.313,1,175.113,111.902,4,Lou Reid & Carolina,In Despair,0.0
26639,220.89098,0.496,9,-6.662,1,211.72,158.129,4,Silverchair,The Greatest View (Radio Edit),0.0
26640,197.58975,0.287,10,-3.666,1,193.48,152.132,4,Banda Los Recoditos,Quiero Que Vuelvas A Mi,0.0
26641,410.74893,0.0,7,-8.219,1,396.736,116.016,5,Klute,6 Days,0.0
26642,324.72771,0.0,4,-6.165,0,321.219,125.233,4,Cathedral,Midnight Mountain,0.0
26643,195.91791,0.0,9,-12.561,1,176.93,145.206,1,The Ruts,Backbiter,0.0
26644,142.78485,0.334,4,-6.285,1,135.343,112.909,4,Rhonda Vincent,You're In My Heart,0.0
26645,173.87057,0.83,11,-6.92,0,165.338,150.088,4,Ruby Turner,Get Away Jordan,0.0
26646,264.64608,0.0,4,-5.624,0,264.646,81.989,3,The Battle Royale,Notebooks,0.0
26647,325.92934,0.0,8,-5.117,0,325.929,190.237,4,Tonedeff,Optimist,0.0
26648,276.45342,0.0,1,-5.096,1,276.453,147.883,4,Jeremy Camp,Let It Fade (Live),0.0
26649,236.85179,0.13,5,-16.95,1,224.165,88.844,1,Final Fantasy,I'm Afraid Of Japan,0.0
26650,440.842,0.097,0,-9.822,1,435.554,108.616,3,Sleepy Sun,Sleepy Son,0.0
26651,322.63791,0.397,5,-9.597,0,316.291,82.653,4,Ruben Blades,Siembra,0.0
26652,198.26893,0.212,9,-11.883,1,193.608,129.036,1,Run Chico Run,Shoot The Dog,0.0
26653,303.93424,4.243,4,-15.082,0,283.249,106.098,4,Patrice Rushen,Days Gone By,0.0
26654,278.25587,2.792,9,-7.657,1,260.969,131.589,4,Lonestar,Little Drummer Boy,0.0
26655,260.41424,0.357,10,-5.402,1,253.225,140.003,4,Patrik Isaksson,Hur kan du lova mig,0.0
