,danceability,duration,end_of_fade_in,energy,key,loudness,mode,start_of_fade_out,tempo,time_signature,artist_familiarity,artist_hotttnesss,artist_latitude,artist_location,artist_longitude,artist_name,release,song_hotttnesss,title,year,e_grammy,e_billboard,e_spotify
15976,0.0,197.3024,0.266,0.0,4,-11.907,0,191.234,166.469,3,0.453127725969,0.345851076163,,,,Bobby Solo,I Successi,,Canta Ragazzina,0,0,0.0,0
15977,0.0,78.70649,0.833,0.0,6,-10.403,0,76.649,120.358,3,0.632027048436,0.426718696253,34.05349,California - LA,-118.24532,Aesthetic Perfection,A Violent Emotion,0.711042100031,The Violence,2008,0,0.0,0
15978,0.0,271.59465,3.605,0.0,0,-13.8,1,257.765,75.163,4,0.479737489851,0.343791880152,,,,Then Jerico,The Big Area,0.447563710226,Darkest Hour,1989,0,0.0,0
15979,0.0,240.61342,0.0,0.0,7,-2.879,1,232.612,93.36,4,0.883487079775,0.588649958891,,"Queens, NY",,50 Cent,Get Rich Or Die Tryin',,Gotta Make It To Heaven,2003,0,0.0,1
15980,0.0,188.99546,0.0,0.0,4,-2.903,0,184.465,151.863,4,0.353848559722,0.0,,,,Torres Dani és a Veni Styx,Revolutio,,Elhagynak...,0,0,0.0,0
15981,0.0,512.96608,0.0,0.0,2,-8.457,1,503.478,105.001,4,0.593743428028,0.377046174448,40.71455,"New York, NY",-74.00712,Psychic Ills,Dins,0.636745774302,I Knew My Name,2006,0,0.0,0
15982,0.0,252.39465,0.171,0.0,2,-3.461,1,245.388,170.226,4,0.761820238257,0.515030342626,,"New York, NY",,Carole King,100 Minutes With Carole King,,We Are All In This Together,1974,0,0.0,0
15983,0.0,149.81179,0.0,0.0,5,-18.15,1,145.85,173.122,1,0.452504988647,0.377443585497,42.26299,"Worcester, MA",-71.80235,Georgia Gibbs,The Fabulous Fifties Vol 1,,Tweedle Dee,1992,0,0.0,1
15984,0.0,259.63057,0.374,0.0,1,-4.997,1,245.801,116.169,4,0.717102477782,0.380597570211,,,,Luigi Masi,Strobelight,0.469712431319,Strobelight,0,0,0.0,0
15985,0.0,288.78322,9.752,0.0,9,-17.241,1,271.087,137.303,1,0.758106365372,0.513790484623,,,,Justin Nozuka,Holly,0.60897774261,Oh Momma,2007,0,0.0,1
15986,0.0,419.26485,0.253,0.0,8,-11.341,0,403.859,86.662,1,0.605341008423,0.414636219891,,"London, England",,The Sabres Of Paradise,Sabresonic,,Still Fighting,1993,0,0.0,0
15987,0.0,307.74812,0.183,0.0,4,-4.914,0,288.223,156.718,1,0.683321245812,0.431296243771,,Georgia,,Afterhours,Ballads For Little Hyenas,0.394394856101,Fresh Flesh,2006,0,0.0,0
15988,0.0,136.202,0.258,0.0,9,-13.918,0,128.65,99.044,4,0.624928613427,0.442960260223,,,,Maria Bethânia,A Beira E O Mar,0.310791536012,Sucesso Bendito,0,0,0.0,0
15989,0.0,222.27546,0.293,0.0,3,-14.849,1,210.21,147.25,4,0.512933994895,0.399205374567,52.63788,"Leicester, England",-1.14036,Black Widow,IV,0.266955186276,Pictures In My Head,0,0,0.0,0
15990,0.0,298.00444,0.177,0.0,10,-6.079,0,288.479,95.181,3,0.679551684722,0.432341354047,,,,The Butterfly Effect,The Butterfly Effect (EP),0.487112194863,The Cell,0,0,0.0,1
15991,0.0,162.79465,0.969,0.0,4,-6.181,0,157.362,99.211,3,0.451830846991,0.351600355744,42.31256,"Boston, MA",-71.08868,La Peste,v.2.0,,My Place,0,0,0.0,0
15992,0.0,138.00444,0.0,0.0,7,-3.921,1,127.512,103.035,3,0.801618285602,0.615997423447,,"London, England",,Klaxons,Myths Of The Near Future,,Four Horsemen Of 2012,2006,0,0.0,1
15993,0.0,278.7522,0.143,0.0,11,-4.523,0,264.696,180.045,7,0.568497747695,0.316759902182,,,,Sukshinder Shinda,The Way It Is,,Teri Bin Ginane Yarr,0,0,0.0,0
15994,0.0,215.35302,0.21,0.0,8,-9.562,0,201.729,94.092,4,0.558661300761,0.366357266168,46.8132,Switzerland,8.22395,Lunik,Small Lights in the Dark,0.450762241641,Diary,2010,0,0.0,0
15995,0.0,325.642,0.316,0.0,8,-9.647,0,320.644,88.003,4,0.603967118601,0.387978973923,,,,Helium Vola,Helium Vola & Omnis Mundi Creatura,0.573254419729,Sancte sator,2001,0,0.0,0
15996,0.0,247.24853,0.0,0.0,0,-8.178,1,237.836,125.135,4,0.525028676294,0.367054945648,52.37312,Amsterdam Netherlands,4.89319,Rally,5,,1x2 - Stojan,0,0,0.0,0
15997,0.0,272.14322,0.223,0.0,7,-9.494,1,264.847,150.086,4,0.556750823055,0.361587941532,,,,Alejandro Lerner,20 Años,0.462643182592,Por Un Minuto De Amor,0,0,0.0,1
15998,0.0,205.89669,0.206,0.0,10,-5.66,0,200.864,104.07,4,0.593744348043,0.376214712498,,,,Pepe Deluxe,Return of the DJ Vol. II,0.511424325686,Call Me Goldfinger,1997,0,0.0,0
15999,0.0,309.73342,0.345,0.0,2,-11.503,1,282.564,141.735,1,0.423746733721,0.307250430626,40.71455,"New York, NY",-74.00712,Noel Pointer,Hold On,,Cappriccio Stravagante,0,0,0.0,0
16000,0.0,185.20771,0.0,0.0,2,-12.875,1,170.591,106.812,4,0.525482847893,0.394273948313,,"Sydney, Australia",,Severed Heads,Clifford Darling_ Please Don't Live In the Past,,Power Circles,1989,0,0.0,0
16001,0.0,188.23791,0.235,0.0,7,-7.682,1,178.852,204.767,1,0.603575982815,0.318024619795,,,,Michael Salgado,Puro Pueblo,,Disfrasando,0,0,0.0,0
16002,0.0,265.01179,0.351,0.0,6,-10.41,1,252.204,106.058,4,0.686802810503,0.554093395926,51.16418,Germany,10.45415,Boney M.,Love For Sale,0.394394856101,Plantation Boy,1977,0,0.0,1
16003,0.0,11.07546,0.487,0.0,9,-11.681,1,11.075,83.391,3,0.610981243586,0.372126671937,,,,Capitalist Casualties,Disassembly Line,,Sick & Tired,0,0,0.0,0
16004,0.0,238.23628,0.305,0.0,4,-7.639,1,232.797,117.304,5,0.771431835223,0.484831901651,,,,Frou Frou,Details,0.864812679316,Flicks,2002,0,0.0,1
16005,0.0,201.19465,0.177,0.0,7,-7.26,0,196.952,74.567,4,0.605341008423,0.414636219891,,"London, England",,The Sabres Of Paradise,Haunted Dancehall,0.428702262523,Flight Path Estate,1994,0,0.0,0
16006,0.0,581.85098,5.898,0.0,7,-9.205,1,571.13,216.053,4,0.563833388337,0.349048898872,40.65507,"Brooklyn, NY",-73.94888,Brass Construction,We Came To Funk You Out: Disco From The United Artists Label,0.518759897997,Dance,1975,0,0.0,0
16007,0.0,327.41832,10.211,0.0,9,-8.421,1,316.517,89.987,4,0.452579037374,0.284477445882,,,,Katan,Katan,0.0,Koszoru,0,0,0.0,0
16008,0.0,214.93506,0.0,0.0,0,-14.151,1,202.809,59.068,5,0.50579080824,0.352881869686,,,,Major Matt Mason Usa,Honey_ Are You Ready For The Ballet?,,Surface Deep,2003,0,0.0,0
16009,0.0,175.22893,0.421,0.0,10,-4.396,1,171.323,172.968,4,0.581412421295,0.369769916016,,,,The Rezillos,No 1 Boy,0.0,No 1 Boy,0,0,0.0,0
16010,0.0,160.83546,0.328,0.0,5,-11.778,1,153.101,92.801,3,0.774241030226,0.450909968901,,,,Banda Sinaloense El Recodo De Cruz Lizarraga,RCA 100 Años De Musica,,El Zopilote Mojado,0,0,0.0,0
16011,0.0,257.59302,0.0,0.0,2,-7.393,0,248.715,150.024,4,0.62682132694,0.388752603404,,,,Estopa,X Anniversarivm,,Era,2008,0,0.0,1
16012,0.0,185.80853,0.0,0.0,7,-15.835,1,181.969,145.172,4,0.481334748151,0.369884223138,41.00461,"Bloomsburg, PA",-76.45327,Lacy J. Dalton,Karaoke: Country Queen - Singing to the Hits,,16th Avenue,1989,0,0.0,1
16013,0.0,230.922,0.414,0.0,6,-13.031,1,227.747,202.174,3,0.735413478586,0.417061969496,46.44231,Minnesota,-93.36586,Darkstar,Darkstar,0.344592002069,Bonebuster,0,0,0.0,0
16014,0.0,163.68281,0.299,0.0,9,-16.229,0,151.545,141.023,1,0.694428422813,0.451862193126,,"Cleveland, OH",,Jim Brickman,The Gift,0.215080318509,What Child Is This?,1997,0,0.0,0
16015,0.0,208.14322,0.392,0.0,0,-3.633,1,196.371,134.003,1,0.671254689422,0.410780822012,31.1689,Texas,-100.07715,Green River Ordinance,Out Of My Hands,0.630524668941,Sleep It Off,2007,0,0.0,0
16016,0.0,186.20036,2.618,0.0,7,-5.445,1,167.944,94.885,3,0.592068124699,0.439228464702,,,,Planlos,Champagner & Zigarrenqualm,0.480236920636,Schicksal,2002,0,0.0,0
16017,0.0,257.93261,0.293,0.0,4,-6.541,0,253.121,105.937,4,0.532693463961,0.388177107049,,,,Speech Defect,Come For Da Funeral_ Stay For Da Food,0.324058699214,No Peace (Revisited),2007,0,0.0,0
16018,0.0,194.19383,0.0,0.0,7,-9.896,1,194.194,80.068,4,0.421189144959,0.327766568072,,,,Marciano,Meu Oficio É Cantar,,Nossa Senhora Aparecida,0,0,0.0,0
16019,0.0,195.05587,0.183,0.0,7,-8.29,1,189.365,143.487,4,0.708092435135,0.444686962095,,"Memphis, TN",,Project Pat,Layin' Da Smack Down (Explicit Version),,90 Days,2002,0,0.0,1
16020,0.0,246.43873,2.223,0.0,10,-13.903,1,233.233,138.237,4,0.507343340034,0.370426948219,,,,John Gorka,Between Five And Seven,0.471745141469,Campaign Trail,1996,0,0.0,0
16021,0.0,113.31873,0.368,0.0,8,-10.845,1,106.405,122.029,3,0.588610334018,0.361785842346,-36.42218,"San Carlos Chillan, Chile",-71.95566,Violeta Parra,Las Últimas Composiciones,0.535953801666,Pastelero a tus pasteles,1966,0,0.0,0
16022,0.0,329.76934,0.0,0.0,9,-4.394,0,319.936,111.848,4,0.462165247585,0.364126407236,,,,Shark Island,Gathering Of The Faithful,0.323112120895,Temptation,2006,0,0.0,0
16023,0.0,202.00444,0.0,0.0,11,-6.319,1,202.004,95.007,4,0.650323074225,0.369575359358,,,,Sergent Garcia,Viva El Sargento,,Mojemonos,1997,0,0.0,0
16024,0.0,236.01587,0.252,0.0,5,-7.223,1,226.778,85.555,4,0.487330885736,0.371412250793,,,,Duberman,Bar Warsaw,,I Am Who I Am,2008,0,0.0,0
16025,0.0,194.35057,0.102,0.0,5,-16.606,1,189.504,122.716,3,0.487124953029,0.338800176123,,,,Cannon's Jug Stompers,The Best Of Cannon's Jug Stompers,,Madison Street Rag,1928,0,0.0,0
16026,0.0,172.90404,0.421,0.0,7,-18.743,1,167.915,173.012,1,0.419171655822,0.365747307268,53.41961,IRELAND,-8.24055,Tommy Makem,The Clancy Brothers / Tommy Makem and Friends - Celtic Classic Treasures,,The Cobbler,1956,0,0.0,1
16027,0.0,180.71465,0.427,0.0,4,-21.148,0,163.352,92.657,4,0.649268747444,0.470069687027,,NY - New York City,,John Cage,Four Walls,0.585799002493,Dance,0,0,0.0,0
16028,0.0,152.78975,0.16,0.0,5,-4.465,1,147.406,144.644,1,0.637388752278,0.393289110318,,,,X-Ray Spex,Germ Free Adolescents,,Identity,1978,0,0.0,1
16029,0.0,286.6673,0.541,0.0,7,-9.597,0,282.268,178.838,4,0.589767760473,0.549263521639,40.85715,"Bronx, New York",-73.85678,Maelo Ruiz,Puro Corazon,0.444542821886,Amor No Me Ignores,0,0,0.0,1
16030,0.0,255.18975,0.0,0.0,11,-11.0,0,255.19,43.892,1,0.47486582418,0.0,39.07245,Greece,21.84556,Haris & Panos Katsimihas,Zesta Pota,,Ipogio,0,0,0.0,0
16031,0.0,249.33832,0.0,0.0,11,-5.564,1,238.33,99.983,4,0.718892449815,0.526407245721,,"Chicago,Illinios",,Donell Jones,Life Goes On,0.527088107932,Gotta Get Her (Outta My Head),2002,0,0.0,1
16032,0.0,301.94893,3.251,0.0,5,-8.277,1,283.928,160.027,4,0.516549237687,0.344784033468,,,,Fous De La Mer,The Future Is My Melody Vol. 3,0.400443466244,Luces,2006,0,0.0,0
16033,0.0,95.32036,0.195,0.0,4,-24.803,0,87.133,153.273,1,0.409229563763,0.389501468834,40.10787,"Willow Hill, PA",-77.78913,Ed McCurdy,When Dalliance Was In Flower Volume 2,,A Young Man,0,0,0.0,0
16034,0.0,159.18975,0.496,0.0,0,-11.506,1,154.059,129.546,1,0.411875463168,0.295889811833,,,,Yvette Horner,Accordéon vol.3 - Paris 1944-1954,,Marche des mineurs,2008,0,0.0,0
16035,0.0,165.3024,0.209,0.0,9,-14.962,1,152.99,108.525,3,0.592159577193,0.392888862767,33.43561,"Dunleith, MS",-90.82161,Jimmy Reed,Raw Blues Volume 1 - The Prestige Collection,,Honest I Do,1957,0,0.0,1
16036,0.0,234.37016,0.564,0.0,7,-21.582,1,227.532,165.652,3,0.349013602254,0.245025842606,34.78473,"DeValls Bluff, AR",-91.45858,Arbee Stidham,There's Always Tomorrow,,What Would You Do If You Were Me?,0,0,0.0,0
16037,0.0,256.73098,0.0,0.0,2,-5.921,1,235.294,98.191,4,0.423714209555,0.0,,,,Rachael Calladine,Life_ Love & Gossip,0.0,Higher,0,0,0.0,0
16038,0.0,198.1122,0.189,0.0,9,-7.392,1,188.546,93.341,1,0.545173759815,0.354114733506,40.71455,New York,-74.00712,Neikka RPM,The Gemini Prophecies,0.377531644977,Closing In,2002,0,0.0,0
16039,0.0,201.45587,0.351,0.0,9,-7.344,1,197.788,122.549,5,0.705206506857,0.402521751985,,,,Mr. Vegas,Reggae Max,0.0,Sing Wid Me,1999,0,0.0,0
16040,0.0,126.56281,0.0,0.0,4,-9.529,1,118.741,93.28,4,0.55753081344,0.356150151019,36.67267,"Sutherlin, VA",-79.2138,Janis Martin,We Love You To Pieces,0.66846625787,Let's Elope Baby,2001,0,0.0,1
16041,0.0,16.24771,0.0,0.0,0,-39.847,1,16.248,146.057,7,0.643914883504,0.42737400452,40.60257,"Allentown, PA",-75.4702,Shadow Gallery,Carved In Stone,,Segue 4,1995,0,0.0,0
16042,0.0,288.13016,0.154,0.0,10,-12.77,0,288.13,60.224,5,0.503334876796,0.458346839899,,,,Longing For Dawn,One Lonely Path,,One Lonely Path,2005,0,0.0,0
16043,0.0,445.33506,0.0,0.0,2,-10.476,1,429.302,125.011,4,0.598075570202,0.460206114205,,,,Boris Brejcha,Joystick,0.481694146614,Joystick,2009,0,0.0,0
16044,0.0,236.19873,0.183,0.0,11,-8.877,0,227.544,78.004,4,0.661855340152,0.353555974857,34.05349,"Los Angeles, CA",-118.24532,Karma,I:Cube & Pascal Schäfer Mixes,0.345802233965,Are We? feat. Michelle Amador (Radio Edit),0,0,0.0,0
16045,0.0,195.00363,0.142,0.0,6,-4.816,1,185.493,138.052,4,0.807043479859,0.587194101519,40.71455,NY,-74.00712,The Strokes,First Impressions Of Earth,0.806185182203,Red Light,2005,0,0.0,1
16046,0.0,236.61669,0.3,0.0,7,-8.072,1,219.266,200.681,4,0.627220550703,0.381720959416,33.2115,"El Dorado, AR",-92.66545,Jesse James,The Assassination Of...,0.3759843015,Hooks,0,0,0.0,0
16047,0.0,124.08118,0.0,0.0,9,-4.127,1,124.081,174.814,4,0.542962018227,0.363791792315,,,,Huntingtons,Rock 'N' Roll Habitsfor the New Wave,,She's Alright,2002,0,0.0,0
16048,0.0,365.97506,0.061,0.0,6,-11.404,0,350.674,101.977,4,0.486022534253,0.326528001972,45.51179,"Portland, OR",-122.67563,Tom Grant,Reprise,0.265861049211,In My Wildest Dreams,1992,0,0.0,0
16049,0.0,182.85669,4.034,0.0,1,-14.882,1,167.822,40.649,4,0.374625282146,0.273848904,,,,Count Basie Orchestra,Swinging_ Singing_ Playing,0.0,Blame It On My Youth,2009,0,0.0,0
16050,0.0,214.62159,0.334,0.0,7,-12.942,1,201.503,96.111,4,0.499017542698,0.361633191332,29.42449,"San Antonio, TX",-98.49462,Augie Meyers,Alive and Well At Lake Taco,,Sausalito Sunshine,0,0,0.0,0
16051,0.0,278.59546,0.0,0.0,9,-4.4,1,273.578,155.331,3,0.865340116811,0.519748284071,,"Seattle, WA",,Foo Fighters,In Your Honour,,Free Me,2005,0,0.0,1
16052,0.0,297.79546,0.131,0.0,0,-11.617,1,289.21,79.35,4,0.620601013486,0.384297644208,,,,Nostalgia 77,One Offs_ Remixes & B-sides,0.0,Little Steps,2007,0,0.0,1
16053,0.0,228.15302,0.0,0.0,8,-18.052,1,212.921,149.532,4,0.495559651514,0.349192217616,,,,Schizoid,Static Dynamics,,Assembly Line,0,0,0.0,0
16054,0.0,170.29179,0.0,0.0,4,-17.042,1,162.191,93.44,4,0.735267754525,0.629128001261,,Texas,,Willie Nelson,20 Timeless Classics,0.430160637018,Any Old Arms Won't Do,1992,0,0.0,1
16055,0.0,350.58893,4.778,0.0,6,-5.407,1,350.589,141.041,4,0.589185663393,0.362196979694,37.27188,California,-119.27023,Kurt Carr,One Church,0.675438901209,Reign,0,0,0.0,0
16056,0.0,214.64771,0.151,0.0,9,-4.675,1,202.06,157.285,4,0.579641322633,0.374565429169,62.19845,"�gelholm, Sweden",17.55142,Sounds Like Violence,With Blood On My Hands,0.437036204112,Directions,2007,0,0.0,0
16057,0.0,252.39465,0.218,0.0,9,-17.742,1,244.14,96.378,3,0.625067009004,0.40109846477,,"Teoc, MS",,Mississippi John Hurt,Frankie & Albert,,Trouble I Had All My Days,1991,0,0.0,0
16058,0.0,280.21506,0.0,0.0,7,-11.474,1,260.151,91.891,5,0.492351200141,0.0,,,,Jens Carelius,The Beat Of The Travel,,Strange Roads,0,0,0.0,0
16059,0.0,120.21506,0.2,0.0,8,-5.262,1,120.215,170.25,4,0.419715824958,0.147793423942,,,,Rancid Vat,Rancid Vat vs. The Rest of the World,,Strychnine,0,0,0.0,0
16060,0.0,210.52036,0.0,0.0,7,-14.75,1,210.52,63.978,3,0.484022404023,0.353105065742,,,,Gavin Osborn,In the Twee Small Hours,0.310791536012,Platform Girl,0,0,0.0,0
16061,0.0,292.85832,18.559,0.0,5,-9.5,1,286.116,142.9,4,0.581089147099,0.493114961558,,,,Ramona Falls,Intuit,0.755732206322,Always Right,2009,0,0.0,0
16062,0.0,142.28853,0.398,0.0,2,-15.273,1,139.819,137.845,7,0.496578006127,0.337404977079,39.9833,"Chester, PA",-75.7486,The Four Aces,Spotlight On The Four Aces,0.0,Wedding Bells,0,0,0.0,0
16063,0.0,249.62567,4.923,0.0,4,-11.557,1,244.419,116.974,5,0.499258699828,0.397307356165,,,,Emeralds,Does It Look Like I'm Here?,0.639336886917,Goes By,0,0,0.0,1
16064,0.0,264.9073,0.131,0.0,11,-5.588,0,250.276,86.74,3,0.533590748921,0.370364496199,51.34835,"Bradford-on-Avon, Wiltshire, Engl",-2.25177,BlackBud,Blackbud,0.419125892959,Love Comes So Easy,2009,0,0.0,0
16065,0.0,352.15628,0.171,0.0,0,-6.428,1,347.179,117.894,4,0.611089741427,0.377030098895,51.16418,Germany,10.45415,Haujobb,Homes & Gardens 2.0,,The Flood,1993,0,0.0,0
16066,0.0,229.0673,2.287,0.0,2,-3.249,0,224.618,132.929,4,0.77628911447,0.569596032766,,"Copenhagen, Denmark (With a slightly touch of Norway)",,Aqua,Greatest Hits,0.673491390131,Halloween,0,0,0.0,1
16067,0.0,283.48036,0.293,0.0,5,-12.641,0,273.688,0.0,1,0.43375634523,0.322671815213,,,,Gino D'Auri,PALMAS: Flamenco Passion,0.0,Barrio San Miguel,0,0,0.0,1
16068,0.0,277.73342,0.293,0.0,0,-7.388,0,256.372,95.047,4,0.637844372921,0.388646307377,,"Washington, DC",,Jawbox,For Your Own Special Sweetheart,,Savory,1994,0,0.0,1
16069,0.0,277.02812,0.2,0.0,2,-9.769,1,266.762,116.163,1,0.587135625296,0.346797998812,,,,Max Stalling,One of the Ways,0.23920988793,Lay My Burdens Down,0,0,0.0,0
16070,0.0,248.29342,0.194,0.0,2,-6.171,1,241.964,160.205,4,0.62241619262,0.516855765309,,,,D.O.A.,Win The Battle,0.260709171242,Curbstomp The Devil,0,0,0.0,0
16071,0.0,286.87628,0.0,0.0,10,-11.96,1,281.548,197.065,7,0.646581908134,0.410093448379,26.71438,"WEST PALM BEACH, Florida",-80.05269,Gilberto Santa Rosa,Salsa Sinfonica,,Que Se Lo Lleve El Rio,1998,0,0.0,1
16072,0.0,236.7473,0.061,0.0,10,-4.71,1,226.145,137.549,4,0.547898047533,0.376542189413,,,,Splender,Halfway Down The Sky,0.78362024442,I Think God Can Explain,1999,0,51.0,1
16073,0.0,293.53751,0.218,0.0,9,-6.125,0,286.325,120.077,4,0.546152727482,0.342013502513,,,,Oojami,Urban Dervish,0.263767589869,Ali,0,0,0.0,0
16074,0.0,260.0224,0.99,0.0,9,-6.101,1,248.686,149.931,4,0.628081123836,0.403979605822,,,,Kajagoogoo,Rocket Boy,0.334706549069,Rocket Boy,0,0,0.0,0
16075,0.0,234.60526,3.448,0.0,3,-14.911,0,219.934,117.112,4,0.412169679565,0.380168964912,52.51607,"Berlin, Germany",13.37698,Ina Deter,Ich Bereue Nichts - The Best Of Ina Deter,0.394394856101,Wahnsinn,1991,0,0.0,0
16076,0.0,295.70567,6.008,0.0,9,-14.066,0,277.513,91.836,4,0.7309590855,0.481426936478,,"San Juan, Puerto Rico",,Ricky Martin,Ricky Martin,0.215080318509,Popotitos,1991,0,0.0,1
16077,0.0,319.9473,3.802,0.0,4,-11.824,0,319.947,73.029,1,0.721681736939,0.53075522759,51.48126,"Cardiff, Wales",-3.18067,Super Furry Animals,Fuzzy Logic,0.61799098256,Long Gone,1996,0,0.0,0
16078,0.0,275.74812,0.0,0.0,2,-9.386,1,262.217,133.025,5,0.585825667984,0.386676469666,52.3833,"Espelkamp-Mittwald, Germany",8.6333,Heinz Rudolf Kunze,Dabeisein ist alles - Live 2003,,Ich habs versucht - Live,0,0,0.0,0
16079,0.0,198.21669,4.209,0.0,2,-15.1,0,184.924,92.398,3,0.590816672712,0.378290524987,62.19845,"G�e, Sweden",17.55142,Amandine,This Is Where Our Hearts Collide,,Fathers & Sons,0,0,0.0,0
16080,0.0,184.29342,0.2,0.0,0,-12.904,1,176.292,103.89,1,0.550103850256,0.38623768284,,,,Jay Pérez,Te Llevo En Mi,0.518759897997,Ella Es,0,0,0.0,1
16081,0.0,366.65424,0.0,0.0,0,-13.125,1,356.972,113.67,3,0.503259944071,0.0,,,,Cub Country,Stretch That Skull Cover and Smile,,Smith-Level,0,0,0.0,0
16082,0.0,236.12036,4.667,0.0,0,-8.604,0,224.386,84.693,3,0.478232153754,0.364968608273,33.13178,"Crossett, AR",-91.96148,K.T. Oslin,"Greatest Hits--""Songs from an Aging Sex Bomb",0.265860693125,Feeding A Hungry Heart,1993,0,0.0,0
16083,0.0,40.54159,0.0,0.0,8,-24.223,1,38.098,110.663,3,0.514831372846,0.0,,United States,,Four Bitchin' Babes,Gabby Road,0.0,Sally Draws / Megon Plays,1997,0,0.0,0
16084,0.0,454.84363,0.0,0.0,0,-15.576,1,439.844,127.982,4,0.527566792191,0.368342742663,,,,Nima Gorji,French Connection,0.270775998946,French Connection,2006,0,0.0,0
16085,0.0,330.55302,0.125,0.0,9,-4.777,0,326.966,189.733,4,0.584141955487,0.443127104509,,,,Condemned,Nemesis,0.246865094453,Second Coming,0,0,0.0,0
16086,0.0,219.0624,0.363,0.0,11,-7.06,0,219.062,89.954,4,0.737182304529,0.480726641351,39.96196,"Eugene, OR",-83.00298,RJD2,Magnificent City Instrumentals,0.736457857171,Heaven,2006,0,0.0,0
16087,0.0,246.77832,0.103,0.0,5,-7.617,1,231.201,138.795,3,0.634551603794,0.411746602618,45.51179,New York NY,-122.67563,Stars of Track and Field,Centuries Before Love And War,0.556549947947,Real Time,2006,0,0.0,0
16088,0.0,49.162,0.0,0.0,9,-14.404,1,45.43,85.69,5,0.721609662846,0.375640775701,,"Brooklyn, NY",,Q-Tip,Lyricist Lounge Volume 2,0.265861049211,Live At The Lounge,0,0,0.0,0
16089,0.0,466.05016,0.0,0.0,1,-11.354,1,456.644,115.994,5,0.636157439635,0.403002840986,-36.88411,"Auckland / Vienna, Austria New Zealand ",174.77042,Concord Dawn,Air EP,,Aurora,2002,0,0.0,0
16090,0.0,292.49261,0.171,0.0,7,-8.322,1,279.812,87.241,4,0.691124379927,0.501135552952,,Santa Barbara,,Dishwalla,Opaline,,Home,2002,0,0.0,1
16091,0.0,213.86404,0.0,0.0,6,-6.252,1,202.043,134.928,4,0.657780929155,0.352646946979,,,,The Apathy Eulogy,Beauty for Ashes,0.520443283147,I Can Tell You're Lying Because Your Lips Are Moving,0,0,0.0,0
16092,0.0,284.81261,0.0,0.0,8,-10.645,1,284.813,99.066,3,0.629186017122,0.361483732792,,,,Gaither Vocal Band,Back Home In Indiana,0.269844215676,When Jesus Lifts The Load,0,0,0.0,0
16093,0.0,113.44934,0.119,0.0,5,-5.548,0,102.145,226.972,4,0.554226466616,0.424931835179,,,,Ragheb Alama,Paris Concert-Live Rare Recording,,Lyali,0,0,0.0,0
16094,0.0,229.25016,0.247,0.0,0,-6.761,1,219.655,157.627,4,0.443196844164,0.0,,,,B.Roy et sa Bande,17 rue du plaisir...,0.215080318509,A quoi ça sert (la musique),0,0,0.0,0
16095,0.0,183.77098,0.132,0.0,0,-8.214,1,177.493,114.414,3,0.480807159399,0.323429418533,,,,Little Tony,Favolosi Anni ´60 - Italien POP - Italienische Schlager,0.447135796286,Riderà,1997,0,0.0,1
16096,0.0,224.46975,0.27,0.0,1,-6.998,1,219.934,104.069,4,0.402457581567,0.0,37.27188,California,-119.27023,Rican,Call Mi Papi,,Don't Even Trip,0,0,0.0,0
16097,0.0,160.31302,0.067,0.0,0,-7.452,1,154.43,129.06,4,0.562121895028,0.368601545278,44.05551,"Brooklyn, Nova Scotia, Canada",-64.68844,Hank Snow,Paving The Highway With Tears,,Blue Bird Island,0,0,0.0,0
16098,0.0,368.95302,0.0,0.0,0,-10.23,1,359.329,111.975,4,0.628612204223,0.431637748961,,,,The Flower Kings,Paradox Hotel,,Touch My Heaven,2006,0,0.0,0
16099,0.0,220.78649,0.136,0.0,7,-11.872,1,206.338,135.009,4,0.402867824695,0.351528258019,,,,Santa Claws and the Naughty But Nice Orchestra,Hell's Bells of Christmas: The Holiday Tribute to AC/DC,,Whole Lotta Rosie,0,0,0.0,0
16100,0.0,250.93179,0.257,0.0,7,-9.567,0,243.13,128.478,3,0.588241889087,0.398345805907,33.40417,"Leland, MS",-90.89881,Thelma Houston,The Best Of,0.0,Memories,1977,0,0.0,0
16101,0.0,207.90812,2.746,0.0,2,-5.547,1,202.194,87.284,3,0.477991647834,0.387788556654,,,,Voice Of The Beehive,Smash Hits 1987,0.638766123709,I Say Nothing,1987,0,0.0,1
16102,0.0,243.48689,0.279,0.0,4,-4.766,1,230.911,143.899,4,0.486231626474,0.280283776995,,,,Tin Foil Phoenix,Age of Vipers,0.0,Maybe I Shouldn't Drive,2007,0,0.0,0
16103,0.0,283.01016,0.0,0.0,7,-9.947,1,278.703,100.567,3,0.481773106518,0.300383177304,,,,Rajery,Volontany,0.0,Tsy menatra,0,0,0.0,0
16104,0.0,151.48363,0.241,0.0,9,-17.636,1,146.373,168.312,4,0.627943311864,0.391750620682,33.95813,"Athens, GA",-83.37325,Leo Kottke,Instrumentals: Best Of The Capitol Years,,Bean Time,1972,0,0.0,0
16105,0.0,182.77832,0.0,0.0,7,-5.806,1,172.211,148.001,1,0.450551299726,0.348592271656,,,,The Fathoms,Fathom This!,0.0,Leap Froggin',0,0,0.0,0
16106,0.0,496.53506,0.0,0.0,7,-13.529,1,458.072,129.189,4,0.668020975546,0.358372761873,51.44613,"Dartford, Kent, England",0.22581,David Ford,I Sincerely Apologise For All The Trouble I've Caused,0.541268533855,Laughing Aloud,2004,0,0.0,0
